Counter,Demand_el [MWh],Demand_th [MWh],Sol_irradiation [Wh/sqm],Wind_power [kW/unit],Charging [-],Dicharging [-],Mobility_bev [MWh],Mobility_car [km]
8022.0000000000,2.1623114260,18.5204081600,0.0000000000,300.7105055000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8023.0000000000,2.9062403170,20.7734693900,0.0000000000,300.7105055000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8024.0000000000,3.4916053630,21.9938775500,0.0000000000,382.3801780000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8025.0000000000,3.7041376320,21.5244898000,47.1052107700,573.6481642000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8026.0000000000,3.6672940160,21.4306122400,308.1483544000,322.0447154000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8027.0000000000,3.7420144520,20.9612244900,355.5296712000,442.7156407000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8028.0000000000,3.8466098740,18.2387755100,119.8519736000,412.5479093000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8029.0000000000,3.8004674210,18.5204081600,149.3280361000,300.7105055000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8030.0000000000,3.7505658650,17.9571428600,137.8264974000,472.8833720000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8031.0000000000,3.6557309240,17.6755102000,61.2576753800,300.7105055000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8032.0000000000,3.5854950320,20.4918367300,13.3168859500,237.6585173000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8033.0000000000,3.6583908740,20.2102040800,0.0000000000,74.0385710900,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8034.0000000000,3.8364536980,20.0224489800,0.0000000000,108.6110827000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8035.0000000000,3.7548525620,20.1163265300,0.0000000000,74.0385710900,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8036.0000000000,3.5952994790,18.9897959200,0.0000000000,82.3036771400,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8037.0000000000,3.2827442660,19.2714285700,0.0000000000,21.9090131800,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8038.0000000000,2.9681885930,18.1448979600,0.0000000000,18.7635625200,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8039.0000000000,2.6026981600,16.6428571400,0.0000000000,121.7647854000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8040.0000000000,2.1584643900,14.2959183700,0.0000000000,237.6585173000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8041.0000000000,1.8619568140,13.0755102000,0.0000000000,693.7406867000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8042.0000000000,1.6733201360,13.4510204100,0.0000000000,864.3989433000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8043.0000000000,1.6313104990,13.6387755100,0.0000000000,864.3989433000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8044.0000000000,1.6745072210,12.5122449000,0.0000000000,693.7406867000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8045.0000000000,1.8256847570,14.2020408200,0.0000000000,573.6481642000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8046.0000000000,2.1368990030,15.9857142900,0.0000000000,773.8023685000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8047.0000000000,2.8573719640,16.1734693900,0.0000000000,573.6481642000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8048.0000000000,3.4514642870,17.9571428600,0.0000000000,653.7098459000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8049.0000000000,3.6459924260,17.6755102000,7.9901315710,653.7098459000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8050.0000000000,3.6514881920,17.0183673500,23.9703947100,533.6173233000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8051.0000000000,3.7486313550,17.9571428600,21.3070175200,322.0447154000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8052.0000000000,3.8094584950,15.5163265300,29.2971490900,300.7105055000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8053.0000000000,3.6998949010,15.5163265300,39.9506578500,258.6758467000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8054.0000000000,3.5942882580,17.8632653100,31.9605262800,237.6585173000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8055.0000000000,3.5120496130,17.3000000000,18.6436403300,258.6758467000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8056.0000000000,3.4906381080,17.4877551000,27.4583366900,121.7647854000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8057.0000000000,3.5976077010,18.8959183700,0.0000000000,161.2258937000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8058.0000000000,3.7885745830,15.3285714300,0.0000000000,258.6758467000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8059.0000000000,3.7040057340,16.7367346900,0.0000000000,300.7105055000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8060.0000000000,3.5475522620,17.0183673500,0.0000000000,258.6758467000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8061.0000000000,3.1999120780,16.9244898000,0.0000000000,412.5479093000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8062.0000000000,2.8793770120,15.5163265300,0.0000000000,216.6411879000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8063.0000000000,2.6065671800,13.6387755100,0.0000000000,300.7105055000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8064.0000000000,2.1414934640,12.8877551000,0.0000000000,174.6065291000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8065.0000000000,1.7851919520,12.9816326500,0.0000000000,121.7647854000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8066.0000000000,1.5902241520,12.8877551000,0.0000000000,121.7647854000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8067.0000000000,1.5121183230,12.8877551000,0.0000000000,121.7647854000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8068.0000000000,1.5721101060,14.0142857100,0.0000000000,174.6065291000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8069.0000000000,1.7109551430,13.9204081600,0.0000000000,195.6238585000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8070.0000000000,2.0092433470,14.3897959200,0.0000000000,161.2258937000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8071.0000000000,2.8018427430,15.8918367300,0.0000000000,412.5479093000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8072.0000000000,3.3978915580,17.3000000000,0.0000000000,216.6411879000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8073.0000000000,3.5348460510,17.2061224500,26.6337719000,237.6585173000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8074.0000000000,3.5048391680,17.3000000000,55.9309210000,161.2258937000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8075.0000000000,3.6016745680,17.2061224500,82.5646929000,237.6585173000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8076.0000000000,3.6574456030,17.7693877600,445.5250958000,174.6065291000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8077.0000000000,3.5481458050,16.4551020400,508.6649845000,382.3801780000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8078.0000000000,3.4922868380,16.4551020400,455.3505553000,382.3801780000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8079.0000000000,3.4092348200,17.0183673500,199.9661004000,258.6758467000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8080.0000000000,3.3830749730,17.8632653100,113.9204065000,108.6110827000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8081.0000000000,3.5221398400,17.3000000000,0.0000000000,49.5898409700,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8082.0000000000,3.7536215110,15.0469387800,0.0000000000,41.4402642600,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8083.0000000000,3.6420794400,16.1734693900,0.0000000000,49.5898409700,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8084.0000000000,3.5120276300,16.4551020400,0.0000000000,33.2906875500,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8085.0000000000,3.1674870580,16.3612244900,0.0000000000,15.6181118600,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8086.0000000000,2.8397415470,16.0795918400,0.0000000000,82.3036771400,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8087.0000000000,2.5452344290,13.3571428600,0.0000000000,134.9184882000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8088.0000000000,2.1330519670,14.1081632700,0.0000000000,121.7647854000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8089.0000000000,1.8442384640,12.6061224500,0.0000000000,148.0721909000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8090.0000000000,1.7101637520,12.4183673500,0.0000000000,82.3036771400,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8091.0000000000,1.6870815340,12.5122449000,0.0000000000,134.9184882000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8092.0000000000,1.7317950880,14.6714285700,0.0000000000,653.7098459000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8093.0000000000,1.8603080840,14.9530612200,0.0000000000,773.8023685000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8094.0000000000,2.1627291040,15.7979591800,0.0000000000,813.8332093000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8095.0000000000,2.9429520350,16.7367346900,0.0000000000,966.1629761000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8096.0000000000,3.5639516290,17.9571428600,0.0000000000,1446.0894400000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8097.0000000000,3.8066446620,17.6755102000,5.3267543810,1067.9270090000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8098.0000000000,3.8463460770,18.8959183700,21.3070175200,613.6790050000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8099.0000000000,3.8606790350,16.5489795900,13.3168859500,1279.6932300000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8100.0000000000,3.8591841870,16.9244898000,13.3168859500,773.8023685000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8101.0000000000,3.7082264820,15.0469387800,55.9309210000,300.7105055000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8102.0000000000,3.5471345840,14.1081632700,289.5058326000,613.6790050000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8103.0000000000,3.4000678820,15.7040816300,224.6108557000,966.1629761000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8104.0000000000,3.3500783930,21.3367346900,115.0158406000,613.6790050000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8105.0000000000,3.4102680240,21.7122449000,0.0000000000,382.3801780000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8106.0000000000,3.5925076300,16.6428571400,0.0000000000,258.6758467000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8107.0000000000,3.4769426590,16.5489795900,0.0000000000,412.5479093000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8108.0000000000,3.3484296630,17.0183673500,0.0000000000,258.6758467000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8109.0000000000,3.0187936080,17.0183673500,0.0000000000,503.0511033000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8110.0000000000,2.6904765380,15.9857142900,0.0000000000,533.6173233000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8111.0000000000,2.4617867160,14.2959183700,0.0000000000,161.2258937000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8112.0000000000,2.0480654390,12.7938775500,0.0000000000,161.2258937000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8113.0000000000,1.7509423370,12.7938775500,0.0000000000,472.8833720000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8114.0000000000,1.5943130020,12.7938775500,0.0000000000,773.8023685000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8115.0000000000,1.4705263650,12.7938775500,0.0000000000,693.7406867000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8116.0000000000,1.4567429830,12.7938775500,0.0000000000,412.5479093000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8117.0000000000,1.4976534660,12.7938775500,0.0000000000,503.0511033000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8118.0000000000,1.4924874460,12.7000000000,0.0000000000,352.2124467000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8119.0000000000,1.6460831190,14.5775510200,0.0000000000,503.0511033000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8120.0000000000,2.0166736230,15.7040816300,0.0000000000,693.7406867000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8121.0000000000,2.3352302130,16.1734693900,51.8301306600,966.1629761000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8122.0000000000,2.5531043670,16.6428571400,152.1544894000,1557.0202470000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8123.0000000000,2.6759896980,19.3653061200,102.5969003000,1557.0202470000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8124.0000000000,2.7835528330,17.8632653100,103.8717104000,1017.0449920000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8125.0000000000,2.7051172590,16.8306122400,98.5449560400,1957.7708010000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8126.0000000000,2.5332316760,16.8306122400,74.5745613300,1693.7513980000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8127.0000000000,2.3808011060,18.3326530600,58.5942981900,1169.6910420000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8128.0000000000,2.3691280980,17.3000000000,15.9802631400,1169.6910420000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8129.0000000000,2.6205264260,16.9244898000,0.0000000000,1118.8090250000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8130.0000000000,2.9025031960,17.2061224500,0.0000000000,1335.1586340000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8131.0000000000,2.8678359030,17.2061224500,0.0000000000,1757.1987850000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8132.0000000000,2.7273641200,17.4877551000,0.0000000000,915.2809597000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8133.0000000000,2.4217335720,16.6428571400,0.0000000000,1279.6932300000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8134.0000000000,2.2174449520,16.4551020400,0.0000000000,864.3989433000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8135.0000000000,2.1209612820,15.2346938800,0.0000000000,915.2809597000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8136.0000000000,1.7932157710,13.9204081600,0.0000000000,1224.2278270000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8137.0000000000,1.5016324010,13.9204081600,0.0000000000,1279.6932300000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8138.0000000000,1.2658860160,13.9204081600,0.0000000000,1279.6932300000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8139.0000000000,1.1631371710,13.9204081600,0.0000000000,1662.0277050000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8140.0000000000,1.1467817710,13.7326530600,0.0000000000,1446.0894400000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8141.0000000000,1.1674238690,13.7326530600,0.0000000000,533.6173233000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8142.0000000000,1.1263155380,14.1081632700,0.0000000000,1169.6910420000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8143.0000000000,1.1005513860,14.0142857100,0.0000000000,1501.5548440000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8144.0000000000,1.3271528170,15.7040816300,0.0000000000,1911.1229630000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8145.0000000000,1.6227810700,15.7979591800,116.9856811000,2009.6093750000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8146.0000000000,1.9375126070,15.7979591800,192.7663884000,2009.6093750000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8147.0000000000,2.1185431440,16.8306122400,45.2774122400,1841.1512060000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8148.0000000000,2.3106531470,17.3000000000,64.4734092100,1118.8090250000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8149.0000000000,2.2771289730,17.0183673500,161.2733956000,1757.1987850000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8150.0000000000,2.1038144910,16.8306122400,131.3500752000,1017.0449920000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8151.0000000000,1.9751256310,16.2673469400,128.8760573000,864.3989433000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8152.0000000000,1.9407880840,15.8918367300,13.3168859500,1279.6932300000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8153.0000000000,2.1665761410,15.7040816300,0.0000000000,813.8332093000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8154.0000000000,2.5250759590,15.9857142900,0.0000000000,533.6173233000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8155.0000000000,2.6300670760,15.9857142900,0.0000000000,533.6173233000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8156.0000000000,2.5206793460,15.6102040800,0.0000000000,693.7406867000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8157.0000000000,2.3146540640,15.9857142900,0.0000000000,813.8332093000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8158.0000000000,2.1310954740,15.5163265300,0.0000000000,813.8332093000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8159.0000000000,2.0650363650,14.6714285700,0.0000000000,773.8023685000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8160.0000000000,1.7089107180,13.6387755100,0.0000000000,352.2124467000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8161.0000000000,1.4170635510,13.6387755100,0.0000000000,300.7105055000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8162.0000000000,1.2499043280,13.6387755100,0.0000000000,258.6758467000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8163.0000000000,1.1869668140,13.6387755100,0.0000000000,279.6931761000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8164.0000000000,1.2293721450,14.5775510200,0.0000000000,216.6411879000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8165.0000000000,1.3805716640,15.7979591800,0.0000000000,161.2258937000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8166.0000000000,1.7599114280,18.1448979600,0.0000000000,148.0721909000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8167.0000000000,2.5852875730,19.4591836700,0.0000000000,95.4573799000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8168.0000000000,3.2289077400,20.1163265300,0.0000000000,95.4573799000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8169.0000000000,3.4215013700,19.8346938800,13.3168859500,41.4402642600,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8170.0000000000,3.4186215880,18.5204081600,50.6041666200,21.9090131800,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8171.0000000000,3.4186215880,17.3000000000,79.9013157100,74.0385710900,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8172.0000000000,3.5143138690,18.6142857100,69.2478069500,134.9184882000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8173.0000000000,3.4849884600,16.8306122400,55.9309210000,108.6110827000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8174.0000000000,3.4205121320,16.7367346900,37.2872806600,95.4573799000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8175.0000000000,3.3390648770,16.0795918400,23.9703947100,18.7635625200,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8176.0000000000,3.3162464560,17.2061224500,5.3267543810,3.0363092240,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8177.0000000000,3.5118517650,17.2061224500,0.0000000000,2.1471010780,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8178.0000000000,3.7671191120,14.8591836700,0.0000000000,3.0363092240,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8179.0000000000,3.6897826910,14.5775510200,0.0000000000,21.9090131800,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8180.0000000000,3.5455298200,16.9244898000,0.0000000000,15.6181118600,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8181.0000000000,3.1797755910,16.8306122400,0.0000000000,41.4402642600,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8182.0000000000,2.8819050650,16.3612244900,0.0000000000,41.4402642600,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8183.0000000000,2.5974222250,14.5775510200,0.0000000000,65.8889943800,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8184.0000000000,2.1542436410,13.2632653100,0.0000000000,82.3036771400,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8185.0000000000,1.8215959070,12.7938775500,0.0000000000,108.6110827000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8186.0000000000,1.6505017150,12.6061224500,0.0000000000,95.4573799000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8187.0000000000,1.6036558040,12.7000000000,0.0000000000,95.4573799000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8188.0000000000,1.6828607860,12.5122449000,0.0000000000,82.3036771400,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8189.0000000000,1.8291141150,12.4183673500,0.0000000000,65.8889943800,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8190.0000000000,2.1523530980,13.7326530600,0.0000000000,9.3272105410,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8191.0000000000,2.8705618030,14.0142857100,0.0000000000,2.1471010780,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8192.0000000000,3.4536186270,16.2673469400,0.0000000000,57.7394176700,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8193.0000000000,3.5713379380,16.9244898000,154.1314604000,258.6758467000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8194.0000000000,3.5652925960,17.2061224500,367.8666216000,121.7647854000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8195.0000000000,3.6218989870,18.5204081600,499.5476122000,41.4402642600,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8196.0000000000,3.6658211500,16.8306122400,561.1818965000,21.9090131800,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8197.0000000000,3.5980473620,15.2346938800,575.0311082000,41.4402642600,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8198.0000000000,3.5642374090,13.5448979600,496.3516458000,21.9090131800,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8199.0000000000,3.4410662970,13.6387755100,318.7179040000,3.0363092240,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8200.0000000000,3.4079378190,14.9530612200,129.6274430000,12.4726612000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8201.0000000000,3.5695573100,15.4224489800,0.0000000000,18.7635625200,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8202.0000000000,3.8445434660,17.5816326500,0.0000000000,18.7635625200,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8203.0000000000,3.7675148070,15.9857142900,0.0000000000,12.4726612000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8204.0000000000,3.6226024450,14.9530612200,0.0000000000,9.3272105410,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8205.0000000000,3.2854701660,14.5775510200,0.0000000000,161.2258937000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8206.0000000000,2.9798176350,14.2959183700,0.0000000000,95.4573799000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8207.0000000000,2.6619205370,13.6387755100,0.0000000000,41.4402642600,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8208.0000000000,2.2179945290,12.6061224500,0.0000000000,95.4573799000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8209.0000000000,1.8966460900,12.1367346900,0.0000000000,216.6411879000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8210.0000000000,1.7153737390,11.5734693900,0.0000000000,382.3801780000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8211.0000000000,1.6148232010,12.3244898000,0.0000000000,195.6238585000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8212.0000000000,1.6204288820,11.9489795900,0.0000000000,300.7105055000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8213.0000000000,1.7836311540,12.7938775500,0.0000000000,174.6065291000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8214.0000000000,2.1199500610,14.2020408200,0.0000000000,174.6065291000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8215.0000000000,2.8772666380,15.7979591800,0.0000000000,174.6065291000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8216.0000000000,3.4960019760,16.4551020400,0.0000000000,121.7647854000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8217.0000000000,3.6352646900,17.5816326500,7.9901315710,195.6238585000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8218.0000000000,3.6472674440,16.7367346900,31.9605262800,412.5479093000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8219.0000000000,3.6807476510,14.4836734700,66.5844297600,442.7156407000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8220.0000000000,3.7005543920,15.7040816300,131.2027854000,653.7098459000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8221.0000000000,3.6009271430,15.2346938800,260.6318591000,1169.6910420000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8222.0000000000,3.5444526500,18.6142857100,301.1059984000,915.2809597000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8223.0000000000,3.4538384580,16.2673469400,364.1228738000,733.7715276000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8224.0000000000,3.4435723670,15.2346938800,77.6354019700,382.3801780000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8225.0000000000,3.5550924540,17.0183673500,0.0000000000,148.0721909000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8226.0000000000,3.8132835480,18.0510204100,0.0000000000,74.0385710900,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
8227.0000000000,3.7578642420,17.8632653100,0.0000000000,108.6110827000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8228.0000000000,3.5839782010,17.2061224500,0.0000000000,108.6110827000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8229.0000000000,3.2742588030,16.7367346900,0.0000000000,82.3036771400,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8230.0000000000,2.9841043320,15.9857142900,0.0000000000,95.4573799000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8231.0000000000,2.6771767840,15.7040816300,0.0000000000,161.2258937000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8232.0000000000,2.2490126330,14.5775510200,0.0000000000,195.6238585000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8233.0000000000,1.9519774640,14.6714285700,0.0000000000,237.6585173000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
8234.0000000000,1.7716064180,13.0755102000,0.0000000000,237.6585173000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
